packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
117,2026-07-27T13:47:14.091,4.677219,14.9942,0.43,-0.41,-0.22,58.23,-19.78,13.79,0.6335613624582863,63.02495854818152,"0.43,-0.41,-0.22,58.23,-19.78,13.79",pierre,normal_work,(normal) P motion_data.csv
118,2026-07-27T13:47:14.211,4.797636,120.4171,0.63,-0.49,-0.4,81.05,5.0,64.45,0.8927485648266258,103.67210328723924,"0.63,-0.49,-0.40,81.05,5.00,64.45",pierre,normal_work,(normal) P motion_data.csv
119,2026-07-27T13:47:14.212,4.798599,0.9623,1.12,-0.65,-0.61,100.28,0.92,83.98,1.4314328485821473,130.80353664943468,"1.12,-0.65,-0.61,100.28,0.92,83.98",pierre,normal_work,(normal) P motion_data.csv
120,2026-07-27T13:47:14.213,4.799157,0.558,1.29,-0.5,-0.62,78.06,-7.57,31.37,1.5160804727981956,84.46742212237805,"1.29,-0.50,-0.62,78.06,-7.57,31.37",pierre,normal_work,(normal) P motion_data.csv
121,2026-07-27T13:47:14.272,4.858334,59.177,0.9,-0.5,-0.39,10.07,29.66,-23.68,1.100954131651269,39.26656211078327,"0.90,-0.50,-0.39,10.07,29.66,-23.68",pierre,normal_work,(normal) P motion_data.csv
122,2026-07-27T13:47:14.391,4.977142,118.8086,0.9,-0.96,-0.15,-39.79,81.18,16.11,1.324424403278647,91.83119622437682,"0.90,-0.96,-0.15,-39.79,81.18,16.11",pierre,normal_work,(normal) P motion_data.csv
123,2026-07-27T13:47:14.392,4.978551,1.4084,0.81,-0.93,0.26,-19.47,71.11,62.44,1.2603967629282458,96.61504334212141,"0.81,-0.93,0.26,-19.47,71.11,62.44",pierre,normal_work,(normal) P motion_data.csv
124,2026-07-27T13:47:14.394,4.98022,1.6695,0.41,-0.71,0.4,8.79,73.0,49.07,0.9122499657440388,88.3975621835806,"0.41,-0.71,0.40,8.79,73.00,49.07",pierre,normal_work,(normal) P motion_data.csv
125,2026-07-27T13:47:14.395,4.981185,0.9647,0.56,-0.77,0.23,4.39,87.59,43.76,0.9794896630388705,98.0113146529522,"0.56,-0.77,0.23,4.39,87.59,43.76",pierre,normal_work,(normal) P motion_data.csv
126,2026-07-27T13:47:14.572,5.157719,176.5342,0.84,-0.74,0.3,35.95,31.8,59.02,1.1589650555560336,76.07235305943941,"0.84,-0.74,0.30,35.95,31.80,59.02",pierre,normal_work,(normal) P motion_data.csv
127,2026-07-27T13:47:14.572,5.15845,0.7308,0.75,-0.76,0.17,47.97,12.63,50.54,1.0812030336620406,70.81616623342441,"0.75,-0.76,0.17,47.97,12.63,50.54",pierre,normal_work,(normal) P motion_data.csv
128,2026-07-27T13:47:14.573,5.159111,0.6609,0.62,-0.76,-0.01,-7.2,63.6,20.32,0.9808669634563089,67.15431780608004,"0.62,-0.76,-0.01,-7.20,63.60,20.32",pierre,normal_work,(normal) P motion_data.csv
129,2026-07-27T13:47:14.574,5.159752,0.6413,0.62,-0.63,0.04,-35.22,77.94,5.19,0.8848163651289459,85.68563531887943,"0.62,-0.63,0.04,-35.22,77.94,5.19",pierre,normal_work,(normal) P motion_data.csv
130,2026-07-27T13:47:14.812,5.398266,238.5136,0.65,-0.51,0.07,-19.71,59.2,10.31,0.8291561975888501,63.24096931578453,"0.65,-0.51,0.07,-19.71,59.20,10.31",pierre,normal_work,(normal) P motion_data.csv
131,2026-07-27T13:47:14.813,5.399331,1.0652,0.65,-0.48,0.11,-9.46,54.38,20.14,0.8154753215150046,58.756238817677904,"0.65,-0.48,0.11,-9.46,54.38,20.14",pierre,normal_work,(normal) P motion_data.csv
132,2026-07-27T13:47:14.814,5.400059,0.7286,0.65,-0.56,0.14,-24.29,69.27,31.37,0.8693100712634129,79.8274006842262,"0.65,-0.56,0.14,-24.29,69.27,31.37",pierre,normal_work,(normal) P motion_data.csv
133,2026-07-27T13:47:14.814,5.400632,0.5726,0.78,-0.63,0.1,-46.39,80.2,44.49,1.007620960480676,102.77855904808162,"0.78,-0.63,0.10,-46.39,80.20,44.49",pierre,normal_work,(normal) P motion_data.csv
134,2026-07-27T13:47:14.815,5.401105,0.4727,1.04,-0.6,0.02,-38.09,59.94,49.5,1.2008330441822461,86.56732466698968,"1.04,-0.60,0.02,-38.09,59.94,49.50",pierre,normal_work,(normal) P motion_data.csv
135,2026-07-27T13:47:14.815,5.401203,0.0984,1.22,-0.55,-0.14,-13.85,19.53,34.3,1.345548215412588,41.8298147258627,"1.22,-0.55,-0.14,-13.85,19.53,34.30",pierre,normal_work,(normal) P motion_data.csv
136,2026-07-27T13:47:14.991,5.577276,176.0729,1.29,-0.55,-0.26,-15.14,-26.49,-4.64,1.426253834350674,30.862101354250004,"1.29,-0.55,-0.26,-15.14,-26.49,-4.64",pierre,normal_work,(normal) P motion_data.csv
137,2026-07-27T13:47:14.992,5.578464,1.1884,1.15,-0.82,-0.2,-32.96,-93.2,-63.29,1.4264992113562487,117.38068708267132,"1.15,-0.82,-0.20,-32.96,-93.20,-63.29",pierre,normal_work,(normal) P motion_data.csv
138,2026-07-27T13:47:14.993,5.578783,0.3186,0.81,-1.39,0.02,-165.53,-51.33,-133.67,1.6089126763127946,218.86666877347952,"0.81,-1.39,0.02,-165.53,-51.33,-133.67",pierre,normal_work,(normal) P motion_data.csv
139,2026-07-27T13:47:14.994,5.580669,1.8858,0.61,-1.41,0.17,-205.69,89.72,-136.17,1.5456713751635565,262.48871099534927,"0.61,-1.41,0.17,-205.69,89.72,-136.17",pierre,normal_work,(normal) P motion_data.csv
140,2026-07-27T13:47:14.995,5.580898,0.2292,0.79,-0.77,0.12,-115.72,74.77,-142.27,1.109684639886486,198.04652029258176,"0.79,-0.77,0.12,-115.72,74.77,-142.27",pierre,normal_work,(normal) P motion_data.csv
141,2026-07-27T13:47:15.351,5.937338,356.4402,0.92,-0.42,0.07,6.29,-60.85,-140.01,1.013755394560246,152.79099024484395,"0.92,-0.42,0.07,6.29,-60.85,-140.01",pierre,normal_work,(normal) P motion_data.csv
142,2026-07-27T13:47:15.353,5.939443,2.105,0.64,-0.54,0.07,74.46,-142.76,-116.27,0.8402975663418287,198.60368098300694,"0.64,-0.54,0.07,74.46,-142.76,-116.27",pierre,normal_work,(normal) P motion_data.csv
143,2026-07-27T13:47:15.353,5.939679,0.2359,0.21,-0.61,0.02,84.11,-107.06,-66.89,0.6454455825241969,151.6924777304399,"0.21,-0.61,0.02,84.11,-107.06,-66.89",pierre,normal_work,(normal) P motion_data.csv
144,2026-07-27T13:47:15.354,5.940331,0.6518,-0.05,-0.56,-0.04,79.77,-8.54,3.54,0.5636488268416782,80.3038984109738,"-0.05,-0.56,-0.04,79.77,-8.54,3.54",pierre,normal_work,(normal) P motion_data.csv
145,2026-07-27T13:47:15.354,5.940617,0.2859,0.1,-0.51,-0.19,92.22,68.91,71.59,0.5533534132902769,135.56638447638855,"0.10,-0.51,-0.19,92.22,68.91,71.59",pierre,normal_work,(normal) P motion_data.csv
146,2026-07-27T13:47:15.361,5.947264,6.6471,0.7,-0.46,-0.48,91.92,82.64,90.52,0.9654014708917735,153.2074619592662,"0.70,-0.46,-0.48,91.92,82.64,90.52",pierre,normal_work,(normal) P motion_data.csv
147,2026-07-27T13:47:15.362,5.948268,1.0037,1.51,-0.2,-0.38,45.29,65.12,43.82,1.5698726062964472,90.62003586404057,"1.51,-0.20,-0.38,45.29,65.12,43.82",pierre,normal_work,(normal) P motion_data.csv
148,2026-07-27T13:47:15.362,5.948684,0.416,1.33,-0.38,0.0,-11.54,77.21,5.13,1.3832208789632985,78.23600577739126,"1.33,-0.38,0.00,-11.54,77.21,5.13",pierre,normal_work,(normal) P motion_data.csv
149,2026-07-27T13:47:15.363,5.94917,0.4867,1.2,-0.95,0.24,-20.45,90.21,22.89,1.5492256130079956,95.28902717522095,"1.20,-0.95,0.24,-20.45,90.21,22.89",pierre,normal_work,(normal) P motion_data.csv
150,2026-07-27T13:47:15.472,6.057849,108.6789,0.45,-1.22,-0.04,16.3,44.74,42.36,1.3009611831257688,63.73168128960666,"0.45,-1.22,-0.04,16.30,44.74,42.36",pierre,normal_work,(normal) P motion_data.csv
151,2026-07-27T13:47:15.472,6.058492,0.6431,0.34,-0.68,-0.02,48.46,3.54,53.77,0.7605261336732617,72.47148473710195,"0.34,-0.68,-0.02,48.46,3.54,53.77",pierre,normal_work,(normal) P motion_data.csv
152,2026-07-27T13:47:16.071,6.657034,598.5418,0.77,-0.07,0.46,105.96,-65.19,9.34,0.8996666049153986,124.75773843734102,"0.77,-0.07,0.46,105.96,-65.19,9.34",pierre,normal_work,(normal) P motion_data.csv
153,2026-07-27T13:47:16.072,6.658642,1.6075,0.76,-0.59,0.23,17.94,-88.26,-191.47,0.9892421341612982,211.59497182116593,"0.76,-0.59,0.23,17.94,-88.26,-191.47",pierre,normal_work,(normal) P motion_data.csv
154,2026-07-27T13:47:16.073,6.659093,0.4517,0.76,-1.08,-0.1,-195.01,24.84,-331.24,1.3243866504914643,385.18289590790505,"0.76,-1.08,-0.10,-195.01,24.84,-331.24",pierre,normal_work,(normal) P motion_data.csv
155,2026-07-27T13:47:16.074,6.659857,0.7637,0.87,-0.65,0.06,-206.05,78.55,-199.46,1.0876580344942983,297.3398671554153,"0.87,-0.65,0.06,-206.05,78.55,-199.46",pierre,normal_work,(normal) P motion_data.csv
156,2026-07-27T13:47:16.077,6.663196,3.3391,1.04,0.05,0.18,-22.52,39.06,6.71,1.0566456359631644,45.58352882346868,"1.04,0.05,0.18,-22.52,39.06,6.71",pierre,normal_work,(normal) P motion_data.csv
157,2026-07-27T13:47:16.078,6.66394,0.7441,0.99,0.38,0.06,100.16,30.09,88.75,1.0621205204683695,137.16412140206344,"0.99,0.38,0.06,100.16,30.09,88.75",pierre,normal_work,(normal) P motion_data.csv
158,2026-07-27T13:47:16.078,6.664381,0.4407,0.89,0.25,-0.02,38.82,52.61,69.89,0.9246621004453465,95.70484104788012,"0.89,0.25,-0.02,38.82,52.61,69.89",pierre,normal_work,(normal) P motion_data.csv
159,2026-07-27T13:47:16.078,6.664473,0.0918,0.98,0.02,-0.04,-42.3,55.24,39.79,0.9810198774744576,80.1498078600317,"0.98,0.02,-0.04,-42.30,55.24,39.79",pierre,normal_work,(normal) P motion_data.csv
160,2026-07-27T13:47:16.079,6.664841,0.3687,1.13,-0.11,-0.1,-45.72,36.44,31.07,1.1397368117245312,66.20828422486117,"1.13,-0.11,-0.10,-45.72,36.44,31.07",pierre,normal_work,(normal) P motion_data.csv
161,2026-07-27T13:47:16.079,6.665166,0.3243,1.18,-0.07,-0.21,-26.0,11.35,27.59,1.200583191619806,39.57310450293229,"1.18,-0.07,-0.21,-26.00,11.35,27.59",pierre,normal_work,(normal) P motion_data.csv
162,2026-07-27T13:47:16.079,6.665544,0.3779,1.21,0.08,-0.34,-19.96,-18.98,15.44,1.2594046212397347,31.575870534317815,"1.21,0.08,-0.34,-19.96,-18.98,15.44",pierre,normal_work,(normal) P motion_data.csv
163,2026-07-27T13:47:16.080,6.665932,0.388,1.28,0.07,-0.36,-3.72,-78.25,-5.98,1.3315029102484155,78.56628602651394,"1.28,0.07,-0.36,-3.72,-78.25,-5.98",pierre,normal_work,(normal) P motion_data.csv
164,2026-07-27T13:47:16.080,6.666291,0.3591,1.46,-0.2,0.01,48.03,-166.14,-33.63,1.4736688908978164,176.18273865506802,"1.46,-0.20,0.01,48.03,-166.14,-33.63",pierre,normal_work,(normal) P motion_data.csv
165,2026-07-27T13:47:16.082,6.667841,1.5504,1.52,-0.33,0.36,-11.9,-183.96,-65.8,1.5965274817553252,195.73587203167438,"1.52,-0.33,0.36,-11.90,-183.96,-65.80",pierre,normal_work,(normal) P motion_data.csv
166,2026-07-27T13:47:16.082,6.668348,0.5069,1.31,-0.0,0.31,-166.56,-94.24,-110.17,1.3461797799699713,220.81856828627434,"1.31,-0.00,0.31,-166.56,-94.24,-110.17",pierre,normal_work,(normal) P motion_data.csv
167,2026-07-27T13:47:16.083,6.668829,0.4806,1.07,0.23,0.14,-133.24,-30.94,-143.8,1.1033585092797353,198.46566755990824,"1.07,0.23,0.14,-133.24,-30.94,-143.80",pierre,normal_work,(normal) P motion_data.csv
168,2026-07-27T13:47:16.371,6.95722,288.3913,0.87,-0.0,0.08,63.84,-58.47,-135.01,0.8736704184073076,160.3807550799035,"0.87,-0.00,0.08,63.84,-58.47,-135.01",pierre,normal_work,(normal) P motion_data.csv
169,2026-07-27T13:47:16.372,6.957818,0.5983,0.71,-0.3,0.12,191.96,-90.33,-108.83,0.7800640999302557,238.4368247565799,"0.71,-0.30,0.12,191.96,-90.33,-108.83",pierre,normal_work,(normal) P motion_data.csv
170,2026-07-27T13:47:16.372,6.958445,0.6268,0.55,-0.43,0.15,189.58,-72.39,-84.78,0.714072825417688,219.92848132972685,"0.55,-0.43,0.15,189.58,-72.39,-84.78",pierre,normal_work,(normal) P motion_data.csv
171,2026-07-27T13:47:16.373,6.959091,0.6461,0.41,-0.42,0.02,127.62,-14.53,-51.76,0.5872818744010408,138.4813449530297,"0.41,-0.42,0.02,127.62,-14.53,-51.76",pierre,normal_work,(normal) P motion_data.csv
172,2026-07-27T13:47:16.377,6.962812,3.7213,0.52,-0.24,-0.21,56.95,66.04,-9.4,0.61,87.70942993772107,"0.52,-0.24,-0.21,56.95,66.04,-9.40",pierre,normal_work,(normal) P motion_data.csv
173,2026-07-27T13:47:16.377,6.963642,0.83,0.92,-0.1,-0.55,23.5,114.2,33.2,1.076522178127325,121.22759586826756,"0.92,-0.10,-0.55,23.50,114.20,33.20",pierre,normal_work,(normal) P motion_data.csv
174,2026-07-27T13:47:16.378,6.96385,0.2075,1.35,0.08,-0.79,43.03,84.41,50.72,1.5662056059151366,107.46695957362894,"1.35,0.08,-0.79,43.03,84.41,50.72",pierre,normal_work,(normal) P motion_data.csv
175,2026-07-27T13:47:16.432,7.017734,53.8838,1.16,0.38,-0.73,30.52,19.84,13.0,1.422286890890864,38.6535380010679,"1.16,0.38,-0.73,30.52,19.84,13.00",pierre,normal_work,(normal) P motion_data.csv
176,2026-07-27T13:47:16.552,7.138331,120.5973,1.24,0.51,-0.24,-51.64,22.64,-27.34,1.3620939761998803,62.66366411246633,"1.24,0.51,-0.24,-51.64,22.64,-27.34",pierre,normal_work,(normal) P motion_data.csv
177,2026-07-27T13:47:16.793,7.379268,240.9368,1.49,0.26,0.3,-92.65,78.06,-20.02,1.5419792475905763,122.79326732357927,"1.49,0.26,0.30,-92.65,78.06,-20.02",pierre,normal_work,(normal) P motion_data.csv
178,2026-07-27T13:47:16.794,7.380216,0.948,0.91,-0.49,0.21,-55.6,91.31,3.78,1.0546563421323556,106.97272783284532,"0.91,-0.49,0.21,-55.60,91.31,3.78",pierre,normal_work,(normal) P motion_data.csv
179,2026-07-27T13:47:16.795,7.381308,1.0922,0.74,-0.9,-0.01,-27.71,57.25,51.82,1.1652038448271616,82.04095928254375,"0.74,-0.90,-0.01,-27.71,57.25,51.82",pierre,normal_work,(normal) P motion_data.csv
180,2026-07-27T13:47:16.796,7.381832,0.5244,1.1,-0.44,0.18,-21.97,9.09,111.39,1.1983321743156194,113.89925855772722,"1.10,-0.44,0.18,-21.97,9.09,111.39",pierre,normal_work,(normal) P motion_data.csv
181,2026-07-27T13:47:16.796,7.382144,0.3114,1.18,0.15,0.32,-4.33,4.58,97.53,1.2317873193047573,97.73344463386114,"1.18,0.15,0.32,-4.33,4.58,97.53",pierre,normal_work,(normal) P motion_data.csv
182,2026-07-27T13:47:16.797,7.382943,0.7993,1.0,0.26,0.16,-51.45,58.53,32.84,1.0455620498086187,84.56553080304056,"1.00,0.26,0.16,-51.45,58.53,32.84",pierre,normal_work,(normal) P motion_data.csv
183,2026-07-27T13:47:16.797,7.383372,0.4291,0.91,0.01,-0.01,-116.7,92.1,-0.79,0.9101098834756164,148.66715878094934,"0.91,0.01,-0.01,-116.70,92.10,-0.79",pierre,normal_work,(normal) P motion_data.csv
184,2026-07-27T13:47:16.798,7.38382,0.4482,0.84,-0.23,-0.0,-83.37,70.31,-0.24,0.8709190547921202,109.06012378500219,"0.84,-0.23,-0.00,-83.37,70.31,-0.24",pierre,normal_work,(normal) P motion_data.csv
185,2026-07-27T13:47:16.851,7.437313,53.4927,0.8,-0.24,0.1,-45.47,40.1,14.16,0.8411896337925236,62.25782280163674,"0.80,-0.24,0.10,-45.47,40.10,14.16",pierre,normal_work,(normal) P motion_data.csv
186,2026-07-27T13:47:16.852,7.43801,0.6971,0.84,-0.09,0.09,-52.37,34.48,29.48,0.8495881355103777,69.28605703891657,"0.84,-0.09,0.09,-52.37,34.48,29.48",pierre,normal_work,(normal) P motion_data.csv
187,2026-07-27T13:47:16.971,7.557553,119.5424,0.94,0.1,0.05,-55.97,39.67,39.79,0.9466255859631092,79.30695997199741,"0.94,0.10,0.05,-55.97,39.67,39.79",pierre,normal_work,(normal) P motion_data.csv
188,2026-07-27T13:47:16.972,7.558353,0.8002,1.09,0.17,0.03,-46.69,35.34,40.89,1.1035850669522491,71.42033183904987,"1.09,0.17,0.03,-46.69,35.34,40.89",pierre,normal_work,(normal) P motion_data.csv
189,2026-07-27T13:47:16.973,7.559022,0.6688,1.22,0.07,-0.1,-25.21,19.9,30.03,1.2260913505934212,43.96993290875027,"1.22,0.07,-0.10,-25.21,19.90,30.03",pierre,normal_work,(normal) P motion_data.csv
190,2026-07-27T13:47:17.101,7.686756,127.7345,1.27,0.06,-0.32,2.75,-10.8,11.11,1.3110682667199294,15.736410009910138,"1.27,0.06,-0.32,2.75,-10.80,11.11",pierre,normal_work,(normal) P motion_data.csv
191,2026-07-27T13:47:17.101,7.68743,0.6735,1.26,0.13,-0.39,25.09,-71.35,-13.37,1.3253678734600443,76.80551737993827,"1.26,0.13,-0.39,25.09,-71.35,-13.37",pierre,normal_work,(normal) P motion_data.csv
192,2026-07-27T13:47:17.102,7.688583,1.1536,1.36,0.02,-0.06,78.25,-153.93,-46.63,1.361469794009401,178.8626967816375,"1.36,0.02,-0.06,78.25,-153.93,-46.63",pierre,normal_work,(normal) P motion_data.csv
193,2026-07-27T13:47:17.211,7.797141,108.5574,1.46,-0.17,0.35,60.49,-191.77,-79.71,1.5109599597606813,216.30639634555425,"1.46,-0.17,0.35,60.49,-191.77,-79.71",pierre,normal_work,(normal) P motion_data.csv
194,2026-07-27T13:47:17.212,7.798044,0.903,1.32,-0.0,0.28,-136.11,-127.44,-108.22,1.34937022347464,215.5886223806813,"1.32,-0.00,0.28,-136.11,-127.44,-108.22",pierre,normal_work,(normal) P motion_data.csv
195,2026-07-27T13:47:17.212,7.79864,0.596,1.11,0.28,0.05,-214.42,-42.11,-133.06,1.1458621208504975,255.84009087709453,"1.11,0.28,0.05,-214.42,-42.11,-133.06",pierre,normal_work,(normal) P motion_data.csv
196,2026-07-27T13:47:17.332,7.918307,119.6669,0.99,0.17,0.04,-36.62,-32.1,-133.91,1.0052860289489753,142.48972769992932,"0.99,0.17,0.04,-36.62,-32.10,-133.91",pierre,normal_work,(normal) P motion_data.csv
197,2026-07-27T13:47:17.333,7.918899,0.5927,0.86,-0.11,0.12,145.69,-57.68,-114.75,0.8752713864853574,194.21668568894898,"0.86,-0.11,0.12,145.69,-57.68,-114.75",pierre,normal_work,(normal) P motion_data.csv
198,2026-07-27T13:47:17.391,7.977253,58.3542,0.64,-0.33,0.13,198.97,-57.01,-95.83,0.7317103251970688,228.08461127397436,"0.64,-0.33,0.13,198.97,-57.01,-95.83",pierre,normal_work,(normal) P motion_data.csv
199,2026-07-27T13:47:17.392,7.978199,0.9454,0.45,-0.4,0.03,158.33,-21.12,-67.57,0.6028266749240615,173.43629435616987,"0.45,-0.40,0.03,158.33,-21.12,-67.57",pierre,normal_work,(normal) P motion_data.csv
200,2026-07-27T13:47:17.571,8.157419,179.2199,0.47,-0.25,-0.2,93.44,37.84,-24.84,0.5686826883245173,103.82641667706731,"0.47,-0.25,-0.20,93.44,37.84,-24.84",pierre,normal_work,(normal) P motion_data.csv
201,2026-07-27T13:47:17.572,8.15795,0.5313,0.74,-0.01,-0.49,50.84,86.79,19.1,0.8875809822207774,102.38173518748351,"0.74,-0.01,-0.49,50.84,86.79,19.10",pierre,normal_work,(normal) P motion_data.csv
202,2026-07-27T13:47:17.572,8.158396,0.4457,1.17,0.14,-0.7,59.63,90.33,50.78,1.3705838172107534,119.55690778871792,"1.17,0.14,-0.70,59.63,90.33,50.78",pierre,normal_work,(normal) P motion_data.csv
203,2026-07-27T13:47:17.573,8.159258,0.8624,1.3,0.25,-0.74,64.76,50.84,38.15,1.5166080574756287,90.74131198081722,"1.30,0.25,-0.74,64.76,50.84,38.15",pierre,normal_work,(normal) P motion_data.csv
204,2026-07-27T13:47:17.574,8.159788,0.5301,1.34,0.41,-0.62,-4.58,19.84,-5.86,1.5323511346946561,21.188242022404786,"1.34,0.41,-0.62,-4.58,19.84,-5.86",pierre,normal_work,(normal) P motion_data.csv
205,2026-07-27T13:47:17.631,8.217378,57.5899,1.43,0.58,-0.07,-85.94,35.77,-22.52,1.5447329866355544,95.7722658184508,"1.43,0.58,-0.07,-85.94,35.77,-22.52",pierre,normal_work,(normal) P motion_data.csv
206,2026-07-27T13:47:17.691,8.277179,59.8008,0.99,0.18,0.36,-72.81,57.74,-10.8,1.0686907878334124,93.55128914130474,"0.99,0.18,0.36,-72.81,57.74,-10.80",pierre,normal_work,(normal) P motion_data.csv
207,2026-07-27T13:47:17.692,8.278463,1.2839,0.67,-0.47,0.26,-9.52,57.07,20.26,0.85871997764114,61.303204647065556,"0.67,-0.47,0.26,-9.52,57.07,20.26",pierre,normal_work,(normal) P motion_data.csv
208,2026-07-27T13:47:17.811,8.397208,118.7452,0.9,-0.38,0.28,35.89,52.67,65.8,1.016267681273,91.60710125312339,"0.90,-0.38,0.28,35.89,52.67,65.80",pierre,normal_work,(normal) P motion_data.csv
209,2026-07-27T13:47:17.812,8.398284,1.0764,1.11,-0.05,0.21,24.54,57.98,82.95,1.1307961796893373,104.13738281712288,"1.11,-0.05,0.21,24.54,57.98,82.95",pierre,normal_work,(normal) P motion_data.csv
210,2026-07-27T13:47:17.812,8.398612,0.3272,1.08,-0.03,0.04,-103.15,46.45,7.87,1.0811567878897121,113.39956745949256,"1.08,-0.03,0.04,-103.15,46.45,7.87",pierre,normal_work,(normal) P motion_data.csv
211,2026-07-27T13:47:18.111,8.69745,298.8383,0.99,-0.06,0.07,-86.85,29.85,-1.22,0.9942836617384397,91.8446155199095,"0.99,-0.06,0.07,-86.85,29.85,-1.22",pierre,normal_work,(normal) P motion_data.csv
212,2026-07-27T13:47:18.112,8.697736,0.2862,0.93,-0.03,0.1,-52.43,24.11,13.85,0.9358418669839473,59.346604789153695,"0.93,-0.03,0.10,-52.43,24.11,13.85",pierre,normal_work,(normal) P motion_data.csv
213,2026-07-27T13:47:18.112,8.698365,0.6285,0.89,0.04,0.14,-49.13,26.67,25.76,0.9018314698434514,61.55179444987774,"0.89,0.04,0.14,-49.13,26.67,25.76",pierre,normal_work,(normal) P motion_data.csv
214,2026-07-27T13:47:18.113,8.699699,1.3347,0.84,0.03,0.12,-65.98,35.95,30.09,0.8490583018850942,80.93930442004057,"0.84,0.03,0.12,-65.98,35.95,30.09",pierre,normal_work,(normal) P motion_data.csv
215,2026-07-27T13:47:18.114,8.700425,0.7253,0.86,0.04,0.09,-59.27,42.18,35.77,0.8656211642514293,81.06527123250746,"0.86,0.04,0.09,-59.27,42.18,35.77",pierre,normal_work,(normal) P motion_data.csv
216,2026-07-27T13:47:18.115,8.701558,1.1336,0.99,0.2,0.08,-41.87,38.76,38.33,1.01316336293808,68.73589600783566,"0.99,0.20,0.08,-41.87,38.76,38.33",pierre,normal_work,(normal) P motion_data.csv
217,2026-07-27T13:47:18.116,8.702221,0.663,1.15,0.27,-0.0,-16.54,22.22,30.09,1.181270502467576,40.898754259757105,"1.15,0.27,-0.00,-16.54,22.22,30.09",pierre,normal_work,(normal) P motion_data.csv
218,2026-07-27T13:47:18.117,8.702869,0.6475,1.22,0.18,-0.15,13.92,-8.24,13.31,1.2422962609619332,20.9480333205769,"1.22,0.18,-0.15,13.92,-8.24,13.31",pierre,normal_work,(normal) P motion_data.csv
219,2026-07-27T13:47:18.171,8.757455,54.5864,1.18,0.14,-0.3,17.09,-57.74,-6.1,1.2255610959882823,60.52425712059588,"1.18,0.14,-0.30,17.09,-57.74,-6.10",pierre,normal_work,(normal) P motion_data.csv
220,2026-07-27T13:47:18.292,8.877883,120.4277,1.21,0.09,-0.24,45.9,-138.06,-30.52,1.2368508398347797,148.65679937359073,"1.21,0.09,-0.24,45.90,-138.06,-30.52",pierre,normal_work,(normal) P motion_data.csv
221,2026-07-27T13:47:18.351,8.937192,59.3096,1.48,-0.13,0.16,96.8,-203.19,-57.86,1.4942891286494726,232.38802830610703,"1.48,-0.13,0.16,96.80,-203.19,-57.86",pierre,normal_work,(normal) P motion_data.csv
222,2026-07-27T13:47:18.352,8.937951,0.7589,1.45,-0.06,0.32,-43.15,-182.13,-81.42,1.4861022845013057,204.11387948887747,"1.45,-0.06,0.32,-43.15,-182.13,-81.42",pierre,normal_work,(normal) P motion_data.csv
223,2026-07-27T13:47:18.352,8.938548,0.5964,1.14,0.38,0.14,-220.95,-98.21,-109.56,1.209793370786929,265.4571532281622,"1.14,0.38,0.14,-220.95,-98.21,-109.56",pierre,normal_work,(normal) P motion_data.csv
224,2026-07-27T13:47:18.411,8.99751,58.9621,0.91,0.47,0.03,-132.32,-41.69,-130.68,1.0246462804304712,190.58830210692366,"0.91,0.47,0.03,-132.32,-41.69,-130.68",pierre,normal_work,(normal) P motion_data.csv
