packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
723,2026-07-27T13:54:55.382,28.987537,118.4108,0.15,0.92,-0.17,21.18,207.09,-89.17,0.9475230867899737,226.46445504758577,"0.15,0.92,-0.17,21.18,207.09,-89.17",pierre,near_miss,(near miss) P.csv
724,2026-07-27T13:54:55.382,28.987844,0.3072,0.13,0.88,-0.36,21.48,176.88,-80.87,0.9596353474106715,195.67289464818575,"0.13,0.88,-0.36,21.48,176.88,-80.87",pierre,near_miss,(near miss) P.csv
725,2026-07-27T13:54:55.383,28.988768,0.9235,-0.02,0.86,-0.46,31.56,132.39,-71.04,0.9754998718605759,153.52467977494692,"-0.02,0.86,-0.46,31.56,132.39,-71.04",pierre,near_miss,(near miss) P.csv
726,2026-07-27T13:54:55.502,29.107669,118.9008,-0.2,0.82,-0.43,43.33,102.23,-68.18,0.9472592042308166,130.2957182719371,"-0.20,0.82,-0.43,43.33,102.23,-68.18",pierre,near_miss,(near miss) P.csv
727,2026-07-27T13:54:55.502,29.108161,0.4926,-0.25,0.7,-0.33,43.58,95.95,-71.35,0.8132650244538984,127.26524034472256,"-0.25,0.70,-0.33,43.58,95.95,-71.35",pierre,near_miss,(near miss) P.csv
728,2026-07-27T13:54:55.503,29.108663,0.5015,-0.19,0.6,-0.26,26.73,95.09,-70.8,0.6809552114493287,121.52876614201264,"-0.19,0.60,-0.26,26.73,95.09,-70.80",pierre,near_miss,(near miss) P.csv
729,2026-07-27T13:54:55.562,29.168157,59.4939,-0.14,0.6,-0.27,-4.03,88.75,-60.91,0.6726812023536856,107.71644024938811,"-0.14,0.60,-0.27,-4.03,88.75,-60.91",pierre,near_miss,(near miss) P.csv
730,2026-07-27T13:54:55.623,29.228568,60.4113,-0.12,0.66,-0.31,-115.42,62.81,-13.73,0.7389857914736927,132.11883060336254,"-0.12,0.66,-0.31,-115.42,62.81,-13.73",pierre,near_miss,(near miss) P.csv
731,2026-07-27T13:54:55.624,29.229876,1.3077,-0.11,0.77,-0.31,-186.04,25.15,18.92,0.8373171442171717,188.68325442391543,"-0.11,0.77,-0.31,-186.04,25.15,18.92",pierre,near_miss,(near miss) P.csv
732,2026-07-27T13:54:55.683,29.288601,58.7253,-0.18,1.39,-0.4,-194.15,1.22,39.92,1.4575664650368434,198.2153306381724,"-0.18,1.39,-0.40,-194.15,1.22,39.92",pierre,near_miss,(near miss) P.csv
733,2026-07-27T13:54:55.746,29.351689,63.0879,-0.24,2.02,-0.56,-106.08,22.09,22.77,2.1098815132608753,110.7222082511002,"-0.24,2.02,-0.56,-106.08,22.09,22.77",pierre,near_miss,(near miss) P.csv
734,2026-07-27T13:54:55.747,29.352491,0.8022,0.29,1.36,-0.51,-13.31,-8.85,14.04,1.4811482032531385,21.274402459293658,"0.29,1.36,-0.51,-13.31,-8.85,14.04",pierre,near_miss,(near miss) P.csv
