feature,target_label,threshold,tp,fn,fp,tn,window_sensitivity,window_false_positive_rate,window_specificity,window_precision,event_detection_rate,target_event_count,normal_recording_false_alarm_rate,normal_recording_count
axis_accel_std_total_g,near_miss,0.33988,24,0,410,543,1.0,0.43022,0.56978,0.0553,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.33989,24,0,410,543,1.0,0.43022,0.56978,0.0553,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.33998,24,0,409,544,1.0,0.42917,0.57083,0.05543,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34006,24,0,409,544,1.0,0.42917,0.57083,0.05543,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3401,24,0,408,545,1.0,0.42812,0.57188,0.05556,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34013,24,0,408,545,1.0,0.42812,0.57188,0.05556,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34035,24,0,407,546,1.0,0.42707,0.57293,0.05568,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34057,24,0,407,546,1.0,0.42707,0.57293,0.05568,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34086,24,0,406,547,1.0,0.42602,0.57398,0.05581,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34115,24,0,406,547,1.0,0.42602,0.57398,0.05581,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34138,24,0,405,548,1.0,0.42497,0.57503,0.05594,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34161,24,0,405,548,1.0,0.42497,0.57503,0.05594,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34173,24,0,404,549,1.0,0.42392,0.57608,0.05607,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34185,24,0,404,549,1.0,0.42392,0.57608,0.05607,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34186,24,0,403,550,1.0,0.42288,0.57712,0.05621,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34187,24,0,403,550,1.0,0.42288,0.57712,0.05621,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34212,24,0,402,551,1.0,0.42183,0.57817,0.05634,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34236,24,0,402,551,1.0,0.42183,0.57817,0.05634,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34248,24,0,401,552,1.0,0.42078,0.57922,0.05647,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34259,24,0,401,552,1.0,0.42078,0.57922,0.05647,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34278,24,0,400,553,1.0,0.41973,0.58027,0.0566,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34297,24,0,400,553,1.0,0.41973,0.58027,0.0566,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.343,24,0,399,554,1.0,0.41868,0.58132,0.05674,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34303,24,0,399,554,1.0,0.41868,0.58132,0.05674,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34312,24,0,398,555,1.0,0.41763,0.58237,0.05687,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34322,24,0,398,555,1.0,0.41763,0.58237,0.05687,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34352,24,0,397,556,1.0,0.41658,0.58342,0.05701,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34383,24,0,397,556,1.0,0.41658,0.58342,0.05701,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34406,24,0,396,557,1.0,0.41553,0.58447,0.05714,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34428,24,0,396,557,1.0,0.41553,0.58447,0.05714,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34474,24,0,395,558,1.0,0.41448,0.58552,0.05728,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34521,24,0,395,558,1.0,0.41448,0.58552,0.05728,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34598,24,0,394,559,1.0,0.41343,0.58657,0.05742,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34675,24,0,394,559,1.0,0.41343,0.58657,0.05742,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34678,24,0,393,560,1.0,0.41238,0.58762,0.05755,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34682,24,0,393,560,1.0,0.41238,0.58762,0.05755,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3471,24,0,392,561,1.0,0.41133,0.58867,0.05769,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34738,24,0,392,561,1.0,0.41133,0.58867,0.05769,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34759,24,0,391,562,1.0,0.41028,0.58972,0.05783,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3478,24,0,391,562,1.0,0.41028,0.58972,0.05783,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34844,24,0,390,563,1.0,0.40923,0.59077,0.05797,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34908,24,0,390,563,1.0,0.40923,0.59077,0.05797,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34945,24,0,389,564,1.0,0.40818,0.59182,0.05811,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.34982,24,0,389,564,1.0,0.40818,0.59182,0.05811,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35069,24,0,388,565,1.0,0.40714,0.59286,0.05825,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35156,24,0,388,565,1.0,0.40714,0.59286,0.05825,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35234,24,0,387,566,1.0,0.40609,0.59391,0.05839,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35312,24,0,387,566,1.0,0.40609,0.59391,0.05839,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35326,24,0,386,567,1.0,0.40504,0.59496,0.05854,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35339,24,0,386,567,1.0,0.40504,0.59496,0.05854,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35364,24,0,385,568,1.0,0.40399,0.59601,0.05868,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35388,24,0,385,568,1.0,0.40399,0.59601,0.05868,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35405,24,0,384,569,1.0,0.40294,0.59706,0.05882,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35422,24,0,384,569,1.0,0.40294,0.59706,0.05882,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35424,24,0,383,570,1.0,0.40189,0.59811,0.05897,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35427,24,0,383,570,1.0,0.40189,0.59811,0.05897,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3546,24,0,382,571,1.0,0.40084,0.59916,0.05911,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35494,24,0,382,571,1.0,0.40084,0.59916,0.05911,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35498,24,0,381,572,1.0,0.39979,0.60021,0.05926,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35502,24,0,381,572,1.0,0.39979,0.60021,0.05926,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35508,24,0,380,573,1.0,0.39874,0.60126,0.05941,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35515,24,0,380,573,1.0,0.39874,0.60126,0.05941,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3554,24,0,379,574,1.0,0.39769,0.60231,0.05955,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35564,24,0,379,574,1.0,0.39769,0.60231,0.05955,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35583,24,0,378,575,1.0,0.39664,0.60336,0.0597,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35602,24,0,378,575,1.0,0.39664,0.60336,0.0597,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35618,24,0,377,576,1.0,0.39559,0.60441,0.05985,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35633,24,0,377,576,1.0,0.39559,0.60441,0.05985,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35679,24,0,376,577,1.0,0.39454,0.60546,0.06,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35725,24,0,376,577,1.0,0.39454,0.60546,0.06,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35727,24,0,375,578,1.0,0.39349,0.60651,0.06015,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35729,24,0,375,578,1.0,0.39349,0.60651,0.06015,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35763,24,0,374,579,1.0,0.39244,0.60756,0.0603,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35797,24,0,374,579,1.0,0.39244,0.60756,0.0603,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35812,24,0,373,580,1.0,0.3914,0.6086,0.06045,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35826,24,0,373,580,1.0,0.3914,0.6086,0.06045,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35834,24,0,372,581,1.0,0.39035,0.60965,0.06061,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35841,24,0,372,581,1.0,0.39035,0.60965,0.06061,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35859,24,0,371,582,1.0,0.3893,0.6107,0.06076,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35876,24,0,371,582,1.0,0.3893,0.6107,0.06076,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35922,24,0,370,583,1.0,0.38825,0.61175,0.06091,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35968,24,0,370,583,1.0,0.38825,0.61175,0.06091,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.35992,24,0,369,584,1.0,0.3872,0.6128,0.06107,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36016,24,0,369,584,1.0,0.3872,0.6128,0.06107,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36084,24,0,368,585,1.0,0.38615,0.61385,0.06122,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36151,24,0,368,585,1.0,0.38615,0.61385,0.06122,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3618,24,0,367,586,1.0,0.3851,0.6149,0.06138,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36209,24,0,367,586,1.0,0.3851,0.6149,0.06138,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3624,24,0,366,587,1.0,0.38405,0.61595,0.06154,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36272,24,0,366,587,1.0,0.38405,0.61595,0.06154,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36337,24,0,365,588,1.0,0.383,0.617,0.0617,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36402,24,0,365,588,1.0,0.383,0.617,0.0617,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36462,24,0,364,589,1.0,0.38195,0.61805,0.06186,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36521,24,0,364,589,1.0,0.38195,0.61805,0.06186,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36565,24,0,363,590,1.0,0.3809,0.6191,0.06202,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3661,24,0,363,590,1.0,0.3809,0.6191,0.06202,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36644,24,0,362,591,1.0,0.37985,0.62015,0.06218,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36678,24,0,362,591,1.0,0.37985,0.62015,0.06218,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36741,24,0,361,592,1.0,0.3788,0.6212,0.06234,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36804,24,0,361,592,1.0,0.3788,0.6212,0.06234,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36836,24,0,360,593,1.0,0.37775,0.62225,0.0625,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36868,24,0,360,593,1.0,0.37775,0.62225,0.0625,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36876,24,0,359,594,1.0,0.37671,0.62329,0.06266,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36883,24,0,359,594,1.0,0.37671,0.62329,0.06266,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36928,24,0,358,595,1.0,0.37566,0.62434,0.06283,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36972,24,0,358,595,1.0,0.37566,0.62434,0.06283,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36974,24,0,357,596,1.0,0.37461,0.62539,0.06299,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.36975,24,0,357,596,1.0,0.37461,0.62539,0.06299,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3702,24,0,356,597,1.0,0.37356,0.62644,0.06316,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37065,24,0,356,597,1.0,0.37356,0.62644,0.06316,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37068,24,0,355,598,1.0,0.37251,0.62749,0.06332,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37072,24,0,355,598,1.0,0.37251,0.62749,0.06332,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37105,24,0,354,599,1.0,0.37146,0.62854,0.06349,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37138,24,0,354,599,1.0,0.37146,0.62854,0.06349,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3714,24,0,353,600,1.0,0.37041,0.62959,0.06366,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37142,24,0,353,600,1.0,0.37041,0.62959,0.06366,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37146,24,0,352,601,1.0,0.36936,0.63064,0.06383,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3715,24,0,352,601,1.0,0.36936,0.63064,0.06383,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3716,24,0,351,602,1.0,0.36831,0.63169,0.064,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37171,24,0,351,602,1.0,0.36831,0.63169,0.064,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37173,24,0,350,603,1.0,0.36726,0.63274,0.06417,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37175,24,0,350,603,1.0,0.36726,0.63274,0.06417,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37206,24,0,349,604,1.0,0.36621,0.63379,0.06434,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37237,24,0,349,604,1.0,0.36621,0.63379,0.06434,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37246,24,0,348,605,1.0,0.36516,0.63484,0.06452,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37256,24,0,348,605,1.0,0.36516,0.63484,0.06452,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37266,24,0,347,606,1.0,0.36411,0.63589,0.06469,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37276,24,0,347,606,1.0,0.36411,0.63589,0.06469,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37286,24,0,346,607,1.0,0.36306,0.63694,0.06486,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37295,24,0,346,607,1.0,0.36306,0.63694,0.06486,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37306,24,0,345,608,1.0,0.36201,0.63799,0.06504,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37318,24,0,345,608,1.0,0.36201,0.63799,0.06504,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3735,24,0,344,609,1.0,0.36097,0.63903,0.06522,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37382,24,0,344,609,1.0,0.36097,0.63903,0.06522,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37387,24,0,343,610,1.0,0.35992,0.64008,0.0654,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37393,24,0,343,610,1.0,0.35992,0.64008,0.0654,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37402,24,0,342,611,1.0,0.35887,0.64113,0.06557,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37412,24,0,342,611,1.0,0.35887,0.64113,0.06557,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37422,24,0,341,612,1.0,0.35782,0.64218,0.06575,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37432,24,0,341,612,1.0,0.35782,0.64218,0.06575,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37443,24,0,340,613,1.0,0.35677,0.64323,0.06593,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37454,24,0,340,613,1.0,0.35677,0.64323,0.06593,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37462,24,0,339,614,1.0,0.35572,0.64428,0.06612,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37471,24,0,339,614,1.0,0.35572,0.64428,0.06612,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37474,24,0,338,615,1.0,0.35467,0.64533,0.0663,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37478,24,0,338,615,1.0,0.35467,0.64533,0.0663,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3748,24,0,337,616,1.0,0.35362,0.64638,0.06648,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37481,24,0,337,616,1.0,0.35362,0.64638,0.06648,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37491,24,0,336,617,1.0,0.35257,0.64743,0.06667,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37501,24,0,336,617,1.0,0.35257,0.64743,0.06667,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37518,24,0,335,618,1.0,0.35152,0.64848,0.06685,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37535,24,0,335,618,1.0,0.35152,0.64848,0.06685,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37617,24,0,334,619,1.0,0.35047,0.64953,0.06704,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37699,24,0,334,619,1.0,0.35047,0.64953,0.06704,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37714,23,1,334,619,0.95833,0.35047,0.64953,0.06443,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37728,23,1,334,619,0.95833,0.35047,0.64953,0.06443,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37808,23,1,333,620,0.95833,0.34942,0.65058,0.06461,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37889,23,1,333,620,0.95833,0.34942,0.65058,0.06461,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37915,23,1,332,621,0.95833,0.34837,0.65163,0.06479,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37941,23,1,332,621,0.95833,0.34837,0.65163,0.06479,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37964,23,1,331,622,0.95833,0.34732,0.65268,0.06497,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.37988,23,1,331,622,0.95833,0.34732,0.65268,0.06497,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38198,23,1,330,623,0.95833,0.34627,0.65373,0.06516,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38409,23,1,330,623,0.95833,0.34627,0.65373,0.06516,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38412,23,1,329,624,0.95833,0.34523,0.65477,0.06534,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38414,23,1,329,624,0.95833,0.34523,0.65477,0.06534,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38414,23,1,328,625,0.95833,0.34418,0.65582,0.06553,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38415,23,1,328,625,0.95833,0.34418,0.65582,0.06553,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38434,23,1,327,626,0.95833,0.34313,0.65687,0.06571,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38452,23,1,327,626,0.95833,0.34313,0.65687,0.06571,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38475,23,1,326,627,0.95833,0.34208,0.65792,0.0659,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38498,23,1,326,627,0.95833,0.34208,0.65792,0.0659,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38509,23,1,325,628,0.95833,0.34103,0.65897,0.06609,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3852,23,1,325,628,0.95833,0.34103,0.65897,0.06609,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38533,23,1,324,629,0.95833,0.33998,0.66002,0.06628,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38546,23,1,324,629,0.95833,0.33998,0.66002,0.06628,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3857,23,1,323,630,0.95833,0.33893,0.66107,0.06647,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38594,23,1,323,630,0.95833,0.33893,0.66107,0.06647,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3861,23,1,322,631,0.95833,0.33788,0.66212,0.06667,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38627,23,1,322,631,0.95833,0.33788,0.66212,0.06667,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38682,23,1,321,632,0.95833,0.33683,0.66317,0.06686,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38738,23,1,321,632,0.95833,0.33683,0.66317,0.06686,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38756,23,1,320,633,0.95833,0.33578,0.66422,0.06706,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38775,23,1,320,633,0.95833,0.33578,0.66422,0.06706,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38822,23,1,319,634,0.95833,0.33473,0.66527,0.06725,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38869,23,1,319,634,0.95833,0.33473,0.66527,0.06725,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38909,23,1,317,636,0.95833,0.33263,0.66737,0.06765,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38949,23,1,317,636,0.95833,0.33263,0.66737,0.06765,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38973,23,1,316,637,0.95833,0.33158,0.66842,0.06785,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.38997,23,1,316,637,0.95833,0.33158,0.66842,0.06785,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39019,23,1,315,638,0.95833,0.33054,0.66946,0.06805,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39041,23,1,315,638,0.95833,0.33054,0.66946,0.06805,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39042,23,1,314,639,0.95833,0.32949,0.67051,0.06825,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39044,23,1,314,639,0.95833,0.32949,0.67051,0.06825,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39053,23,1,313,640,0.95833,0.32844,0.67156,0.06845,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39062,23,1,313,640,0.95833,0.32844,0.67156,0.06845,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39082,23,1,312,641,0.95833,0.32739,0.67261,0.06866,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39103,23,1,312,641,0.95833,0.32739,0.67261,0.06866,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3911,23,1,311,642,0.95833,0.32634,0.67366,0.06886,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39117,23,1,311,642,0.95833,0.32634,0.67366,0.06886,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39124,23,1,310,643,0.95833,0.32529,0.67471,0.06907,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39132,23,1,310,643,0.95833,0.32529,0.67471,0.06907,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3921,23,1,309,644,0.95833,0.32424,0.67576,0.06928,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39288,23,1,309,644,0.95833,0.32424,0.67576,0.06928,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39316,23,1,308,645,0.95833,0.32319,0.67681,0.06949,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39344,23,1,308,645,0.95833,0.32319,0.67681,0.06949,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39374,23,1,307,646,0.95833,0.32214,0.67786,0.0697,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39403,23,1,307,646,0.95833,0.32214,0.67786,0.0697,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39416,23,1,306,647,0.95833,0.32109,0.67891,0.06991,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.3943,23,1,306,647,0.95833,0.32109,0.67891,0.06991,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39434,23,1,305,648,0.95833,0.32004,0.67996,0.07012,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39438,23,1,305,648,0.95833,0.32004,0.67996,0.07012,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39456,23,1,304,649,0.95833,0.31899,0.68101,0.07034,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39473,23,1,304,649,0.95833,0.31899,0.68101,0.07034,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39511,23,1,303,650,0.95833,0.31794,0.68206,0.07055,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39548,23,1,303,650,0.95833,0.31794,0.68206,0.07055,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39706,23,1,302,651,0.95833,0.31689,0.68311,0.07077,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.39863,23,1,302,651,0.95833,0.31689,0.68311,0.07077,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.40063,23,1,301,652,0.95833,0.31584,0.68416,0.07099,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.40263,23,1,301,652,0.95833,0.31584,0.68416,0.07099,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.40266,23,1,300,653,0.95833,0.3148,0.6852,0.07121,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.40268,23,1,300,653,0.95833,0.3148,0.6852,0.07121,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.4027,23,1,299,654,0.95833,0.31375,0.68625,0.07143,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.40273,23,1,299,654,0.95833,0.31375,0.68625,0.07143,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.40282,23,1,298,655,0.95833,0.3127,0.6873,0.07165,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.40291,23,1,298,655,0.95833,0.3127,0.6873,0.07165,1.0,4,1.0,4
axis_accel_std_total_g,near_miss,0.40294,23,1,297,656,0.95833,0.31165,0.68835,0.07187,1.0,4,1.0,4
